year,district,neighborhood,type_of_propulsion,number
2020,Sant Martí,el Besòs i el Maresme,Hybrid,192.0
2020,Sant Martí,el Besòs i el Maresme,Others,106.0
2020,Sant Martí,el Besòs i el Maresme,Unknown,22.0
2020,Sant Martí,el Clot,Diesel,4022.0
2020,Sant Martí,el Clot,Electric,8.0
2020,Sant Martí,el Clot,Gasoline,7686.0
2020,Sant Martí,el Clot,Hybrid,324.0
2020,Sant Martí,el Clot,Others,136.0
2020,Sant Martí,el Clot,Unknown,25.0
2020,Sant Martí,el Parc i la Llacuna del Poblenou,Diesel,3041.0
2020,Sant Martí,el Parc i la Llacuna del Poblenou,Electric,1595.0
2020,Sant Martí,el Parc i la Llacuna del Poblenou,Gasoline,4707.0
2020,Sant Martí,el Parc i la Llacuna del Poblenou,Hybrid,230.0
2020,Sant Martí,el Parc i la Llacuna del Poblenou,Others,152.0
2020,Sant Martí,el Parc i la Llacuna del Poblenou,Unknown,27.0
2020,Sant Martí,el Poblenou,Diesel,5177.0
2020,Sant Martí,el Poblenou,Electric,315.0
2020,Sant Martí,el Poblenou,Gasoline,9491.0
2020,Sant Martí,el Poblenou,Hybrid,1516.0
2020,Sant Martí,el Poblenou,Others,242.0
2020,Sant Martí,el Poblenou,Unknown,31.0
2020,Sant Martí,la Verneda i la Pau,Diesel,4910.0
2020,Sant Martí,la Verneda i la Pau,Electric,17.0
2020,Sant Martí,la Verneda i la Pau,Gasoline,7702.0
2020,Sant Martí,la Verneda i la Pau,Hybrid,224.0
2020,Sant Martí,la Verneda i la Pau,Others,158.0
2020,Sant Martí,la Verneda i la Pau,Unknown,33.0
2020,Sant Martí,la Vila Olímpica del Poblenou,Diesel,1787.0
2020,Sant Martí,la Vila Olímpica del Poblenou,Electric,30.0
2020,Sant Martí,la Vila Olímpica del Poblenou,Gasoline,3510.0
2020,Sant Martí,la Vila Olímpica del Poblenou,Hybrid,213.0
2020,Sant Martí,la Vila Olímpica del Poblenou,Others,57.0
2020,Sant Martí,la Vila Olímpica del Poblenou,Unknown,12.0
2020,Sants-Montjuïc,Hostafrancs,Diesel,2304.0
2020,Sants-Montjuïc,Hostafrancs,Electric,12.0
2020,Sants-Montjuïc,Hostafrancs,Gasoline,4232.0
2020,Sants-Montjuïc,Hostafrancs,Hybrid,135.0
2020,Sants-Montjuïc,Hostafrancs,Others,76.0
2020,Sants-Montjuïc,Hostafrancs,Unknown,24.0
2020,Sants-Montjuïc,Sants,Diesel,5302.0
2020,Sants-Montjuïc,Sants,Electric,43.0
2020,Sants-Montjuïc,Sants,Gasoline,11837.0
2020,Sants-Montjuïc,Sants,Hybrid,391.0
2020,Sants-Montjuïc,Sants,Others,167.0
2020,Sants-Montjuïc,Sants,Unknown,58.0
2020,Sants-Montjuïc,Sants - Badal,Diesel,3316.0
2020,Sants-Montjuïc,Sants - Badal,Electric,15.0
2020,Sants-Montjuïc,Sants - Badal,Gasoline,6791.0
2020,Sants-Montjuïc,Sants - Badal,Hybrid,207.0
2020,Sants-Montjuïc,Sants - Badal,Others,99.0
2020,Sants-Montjuïc,Sants - Badal,Unknown,26.0
2020,Sants-Montjuïc,el Poble Sec,Diesel,4669.0
2020,Sants-Montjuïc,el Poble Sec,Electric,33.0
2020,Sants-Montjuïc,el Poble Sec,Gasoline,9546.0
2020,Sants-Montjuïc,el Poble Sec,Hybrid,271.0
2020,Sants-Montjuïc,el Poble Sec,Others,161.0
2020,Sants-Montjuïc,el Poble Sec,Unknown,42.0
2020,Sants-Montjuïc,la Bordeta,Diesel,2743.0
2020,Sants-Montjuïc,la Bordeta,Electric,25.0
2020,Sants-Montjuïc,la Bordeta,Gasoline,5516.0
2020,Sants-Montjuïc,la Bordeta,Hybrid,178.0
2020,Sants-Montjuïc,la Bordeta,Others,111.0
2020,Sants-Montjuïc,la Bordeta,Unknown,22.0
2020,Sants-Montjuïc,la Font de la Guatlla,Diesel,1535.0
2020,Sants-Montjuïc,la Font de la Guatlla,Electric,13.0
2020,Sants-Montjuïc,la Font de la Guatlla,Gasoline,3231.0
2020,Sants-Montjuïc,la Font de la Guatlla,Hybrid,103.0
2020,Sants-Montjuïc,la Font de la Guatlla,Others,67.0
2020,Sants-Montjuïc,la Font de la Guatlla,Unknown,10.0
2020,Sants-Montjuïc,la Marina de Port,Diesel,5052.0
2020,Sants-Montjuïc,la Marina de Port,Electric,14.0
2020,Sants-Montjuïc,la Marina de Port,Gasoline,8806.0
2020,Sants-Montjuïc,la Marina de Port,Hybrid,244.0
2020,Sants-Montjuïc,la Marina de Port,Others,217.0
2020,Sants-Montjuïc,la Marina de Port,Unknown,28.0
2020,Sants-Montjuïc,la Marina del Prat Vermell,Diesel,4968.0
2020,Sants-Montjuïc,la Marina del Prat Vermell,Electric,1379.0
2020,Sants-Montjuïc,la Marina del Prat Vermell,Gasoline,1420.0
2020,Sants-Montjuïc,la Marina del Prat Vermell,Hybrid,537.0
2020,Sants-Montjuïc,la Marina del Prat Vermell,Others,2073.0
2020,Sants-Montjuïc,la Marina del Prat Vermell,Unknown,29.0
2020,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Diesel,9119.0
2020,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Electric,425.0
2020,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Gasoline,26331.0
2020,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Hybrid,1032.0
2020,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Others,257.0
2020,Sarrià-Sant Gervasi,Sant Gervasi - Galvany,Unknown,118.0
2020,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Diesel,4157.0
2020,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Electric,479.0
2020,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Gasoline,13333.0
2020,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Hybrid,450.0
2020,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Others,88.0
2020,Sarrià-Sant Gervasi,Sant Gervasi - la Bonanova,Unknown,56.0
2020,Sarrià-Sant Gervasi,Sarrià,Diesel,4114.0
2020,Sarrià-Sant Gervasi,Sarrià,Electric,143.0
2020,Sarrià-Sant Gervasi,Sarrià,Gasoline,11862.0
2020,Sarrià-Sant Gervasi,Sarrià,Hybrid,399.0
2020,Sarrià-Sant Gervasi,Sarrià,Others,126.0
2020,Sarrià-Sant Gervasi,Sarrià,Unknown,42.0
2020,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Diesel,976.0
2020,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Electric,26.0
2020,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Gasoline,2166.0
2020,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Hybrid,83.0
2020,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Others,34.0
2020,Sarrià-Sant Gervasi,"Vallvidrera, el Tibidabo i les Planes",Unknown,11.0
2020,Sarrià-Sant Gervasi,el Putget i Farró,Diesel,3984.0
2020,Sarrià-Sant Gervasi,el Putget i Farró,Electric,57.0
2020,Sarrià-Sant Gervasi,el Putget i Farró,Gasoline,12964.0
2020,Sarrià-Sant Gervasi,el Putget i Farró,Hybrid,447.0
2020,Sarrià-Sant Gervasi,el Putget i Farró,Others,85.0
2020,Sarrià-Sant Gervasi,el Putget i Farró,Unknown,38.0
2020,Sarrià-Sant Gervasi,les Tres Torres,Diesel,2914.0
2020,Sarrià-Sant Gervasi,les Tres Torres,Electric,97.0
2020,Sarrià-Sant Gervasi,les Tres Torres,Gasoline,9399.0
2020,Sarrià-Sant Gervasi,les Tres Torres,Hybrid,348.0
2020,Sarrià-Sant Gervasi,les Tres Torres,Others,45.0
2020,Sarrià-Sant Gervasi,les Tres Torres,Unknown,30.0
2021,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Diesel,2184.0
2021,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Electric,3514.0
2021,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Gasoline,5085.0
2021,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Hybrid,613.0
2021,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Others,84.0
2021,Ciutat Vella,"Sant Pere, Santa Caterina i la Ribera",Unknown,38.0
2021,Ciutat Vella,el Gòtic,Diesel,4350.0
2021,Ciutat Vella,el Gòtic,Electric,262.0
2021,Ciutat Vella,el Gòtic,Gasoline,6459.0
2021,Ciutat Vella,el Gòtic,Hybrid,189.0
2021,Ciutat Vella,el Gòtic,Others,249.0
2021,Ciutat Vella,el Gòtic,Unknown,56.0
2021,Ciutat Vella,el Raval,Diesel,3511.0
2021,Ciutat Vella,el Raval,Electric,72.0
2021,Ciutat Vella,el Raval,Gasoline,7314.0
2021,Ciutat Vella,el Raval,Hybrid,841.0
2021,Ciutat Vella,el Raval,Others,211.0
2021,Ciutat Vella,el Raval,Unknown,57.0
2021,Ciutat Vella,la Barceloneta,Diesel,1738.0
2021,Ciutat Vella,la Barceloneta,Electric,691.0
2021,Ciutat Vella,la Barceloneta,Gasoline,3826.0
2021,Ciutat Vella,la Barceloneta,Hybrid,93.0
2021,Ciutat Vella,la Barceloneta,Others,75.0
2021,Ciutat Vella,la Barceloneta,Unknown,18.0
2021,Eixample,Sant Antoni,Diesel,4504.0
2021,Eixample,Sant Antoni,Electric,84.0
2021,Eixample,Sant Antoni,Gasoline,10596.0
2021,Eixample,Sant Antoni,Hybrid,467.0
2021,Eixample,Sant Antoni,Others,233.0
2021,Eixample,Sant Antoni,Unknown,52.0
2021,Eixample,el Fort Pienc,Diesel,4391.0
2021,Eixample,el Fort Pienc,Electric,64.0
2021,Eixample,el Fort Pienc,Gasoline,9515.0
2021,Eixample,el Fort Pienc,Hybrid,511.0
2021,Eixample,el Fort Pienc,Others,188.0
2021,Eixample,el Fort Pienc,Unknown,48.0
2021,Eixample,l'Antiga Esquerra de l'Eixample,Diesel,5920.0
2021,Eixample,l'Antiga Esquerra de l'Eixample,Electric,1254.0
2021,Eixample,l'Antiga Esquerra de l'Eixample,Gasoline,15031.0
2021,Eixample,l'Antiga Esquerra de l'Eixample,Hybrid,748.0
2021,Eixample,l'Antiga Esquerra de l'Eixample,Others,222.0
2021,Eixample,l'Antiga Esquerra de l'Eixample,Unknown,79.0
2021,Eixample,la Dreta de l'Eixample,Diesel,9602.0
2021,Eixample,la Dreta de l'Eixample,Electric,252.0
2021,Eixample,la Dreta de l'Eixample,Gasoline,17839.0
2021,Eixample,la Dreta de l'Eixample,Hybrid,1832.0
2021,Eixample,la Dreta de l'Eixample,Others,803.0
2021,Eixample,la Dreta de l'Eixample,Unknown,141.0
2021,Eixample,la Nova Esquerra de l'Eixample,Diesel,8262.0
2021,Eixample,la Nova Esquerra de l'Eixample,Electric,216.0
2021,Eixample,la Nova Esquerra de l'Eixample,Gasoline,18992.0
2021,Eixample,la Nova Esquerra de l'Eixample,Hybrid,1169.0
2021,Eixample,la Nova Esquerra de l'Eixample,Others,258.0
2021,Eixample,la Nova Esquerra de l'Eixample,Unknown,74.0
2021,Eixample,la Sagrada Família,Diesel,6263.0
2021,Eixample,la Sagrada Família,Electric,142.0
2021,Eixample,la Sagrada Família,Gasoline,15104.0
2021,Eixample,la Sagrada Família,Hybrid,781.0
2021,Eixample,la Sagrada Família,Others,389.0
2021,Eixample,la Sagrada Família,Unknown,35.0
2021,Gràcia,Vallcarca i els Penitents,Diesel,2294.0
2021,Gràcia,Vallcarca i els Penitents,Electric,67.0
2021,Gràcia,Vallcarca i els Penitents,Gasoline,6435.0
2021,Gràcia,Vallcarca i els Penitents,Hybrid,279.0
2021,Gràcia,Vallcarca i els Penitents,Others,77.0
2021,Gràcia,Vallcarca i els Penitents,Unknown,29.0
2021,Gràcia,Vila de Gràcia,Diesel,5937.0
2021,Gràcia,Vila de Gràcia,Electric,152.0
2021,Gràcia,Vila de Gràcia,Gasoline,15253.0
2021,Gràcia,Vila de Gràcia,Hybrid,621.0
2021,Gràcia,Vila de Gràcia,Others,294.0
2021,Gràcia,Vila de Gràcia,Unknown,54.0
2021,Gràcia,el Camp d'en Grassot i Gràcia Nova,Diesel,4317.0
2021,Gràcia,el Camp d'en Grassot i Gràcia Nova,Electric,93.0
2021,Gràcia,el Camp d'en Grassot i Gràcia Nova,Gasoline,11714.0
2021,Gràcia,el Camp d'en Grassot i Gràcia Nova,Hybrid,546.0
2021,Gràcia,el Camp d'en Grassot i Gràcia Nova,Others,141.0
2021,Gràcia,el Camp d'en Grassot i Gràcia Nova,Unknown,31.0
2021,Gràcia,el Coll,Diesel,1057.0
2021,Gràcia,el Coll,Electric,14.0
2021,Gràcia,el Coll,Gasoline,2613.0
2021,Gràcia,el Coll,Hybrid,95.0
2021,Gràcia,el Coll,Others,36.0
2021,Gràcia,el Coll,Unknown,11.0
2021,Gràcia,la Salut,Diesel,1763.0
2021,Gràcia,la Salut,Electric,26.0
2021,Gràcia,la Salut,Gasoline,5016.0
2021,Gràcia,la Salut,Hybrid,251.0
2021,Gràcia,la Salut,Others,58.0
2021,Gràcia,la Salut,Unknown,12.0
2021,Horta-Guinardó,Can Baró,Diesel,1346.0
2021,Horta-Guinardó,Can Baró,Electric,21.0
2021,Horta-Guinardó,Can Baró,Gasoline,3415.0
2021,Horta-Guinardó,Can Baró,Hybrid,115.0
2021,Horta-Guinardó,Can Baró,Others,49.0
2021,Horta-Guinardó,Can Baró,Unknown,11.0
2021,Horta-Guinardó,Horta,Diesel,3797.0
2021,Horta-Guinardó,Horta,Electric,32.0
2021,Horta-Guinardó,Horta,Gasoline,8469.0
2021,Horta-Guinardó,Horta,Hybrid,363.0
2021,Horta-Guinardó,Horta,Others,159.0
2021,Horta-Guinardó,Horta,Unknown,28.0
2021,Horta-Guinardó,Montbau,Diesel,724.0
2021,Horta-Guinardó,Montbau,Electric,3.0
2021,Horta-Guinardó,Montbau,Gasoline,1544.0
2021,Horta-Guinardó,Montbau,Hybrid,70.0
2021,Horta-Guinardó,Montbau,Others,32.0
2021,Horta-Guinardó,Montbau,Unknown,3.0
2021,Horta-Guinardó,Sant Genís dels Agudells,Diesel,1057.0
2021,Horta-Guinardó,Sant Genís dels Agudells,Electric,15.0
2021,Horta-Guinardó,Sant Genís dels Agudells,Gasoline,2281.0
2021,Horta-Guinardó,Sant Genís dels Agudells,Hybrid,99.0
2021,Horta-Guinardó,Sant Genís dels Agudells,Others,46.0
2021,Horta-Guinardó,Sant Genís dels Agudells,Unknown,7.0
2021,Horta-Guinardó,el Baix Guinardó,Diesel,3303.0
2021,Horta-Guinardó,el Baix Guinardó,Electric,33.0
2021,Horta-Guinardó,el Baix Guinardó,Gasoline,7909.0
2021,Horta-Guinardó,el Baix Guinardó,Hybrid,355.0
2021,Horta-Guinardó,el Baix Guinardó,Others,130.0
2021,Horta-Guinardó,el Baix Guinardó,Unknown,37.0
2021,Horta-Guinardó,el Carmel,Diesel,4431.0
2021,Horta-Guinardó,el Carmel,Electric,27.0
2021,Horta-Guinardó,el Carmel,Gasoline,9983.0
2021,Horta-Guinardó,el Carmel,Hybrid,309.0
2021,Horta-Guinardó,el Carmel,Others,193.0
2021,Horta-Guinardó,el Carmel,Unknown,30.0
2021,Horta-Guinardó,el Guinardó,Diesel,5272.0
2021,Horta-Guinardó,el Guinardó,Electric,92.0
2021,Horta-Guinardó,el Guinardó,Gasoline,11431.0
2021,Horta-Guinardó,el Guinardó,Hybrid,594.0
2021,Horta-Guinardó,el Guinardó,Others,266.0
2021,Horta-Guinardó,el Guinardó,Unknown,19.0
2021,Horta-Guinardó,la Clota,Diesel,144.0
2021,Horta-Guinardó,la Clota,Electric,4.0
2021,Horta-Guinardó,la Clota,Gasoline,228.0
2021,Horta-Guinardó,la Clota,Hybrid,12.0
2021,Horta-Guinardó,la Clota,Others,3.0
2021,Horta-Guinardó,la Clota,Unknown,2.0
2021,Horta-Guinardó,la Font d'en Fargues,Diesel,1654.0
2021,Horta-Guinardó,la Font d'en Fargues,Electric,27.0
2021,Horta-Guinardó,la Font d'en Fargues,Gasoline,4044.0
2021,Horta-Guinardó,la Font d'en Fargues,Hybrid,178.0
2021,Horta-Guinardó,la Font d'en Fargues,Others,67.0
2021,Horta-Guinardó,la Font d'en Fargues,Unknown,10.0
2021,Horta-Guinardó,la Teixonera,Diesel,1688.0
2021,Horta-Guinardó,la Teixonera,Electric,17.0
2021,Horta-Guinardó,la Teixonera,Gasoline,3998.0
2021,Horta-Guinardó,la Teixonera,Hybrid,163.0
2021,Horta-Guinardó,la Teixonera,Others,84.0
2021,Horta-Guinardó,la Teixonera,Unknown,3.0
2021,Horta-Guinardó,la Vall d'Hebron,Diesel,998.0
2021,Horta-Guinardó,la Vall d'Hebron,Electric,7.0
2021,Horta-Guinardó,la Vall d'Hebron,Gasoline,1844.0
2021,Horta-Guinardó,la Vall d'Hebron,Hybrid,104.0
2021,Horta-Guinardó,la Vall d'Hebron,Others,43.0
2021,Horta-Guinardó,la Vall d'Hebron,Unknown,11.0
2021,Les Corts,Pedralbes,Diesel,2141.0
2021,Les Corts,Pedralbes,Electric,159.0
2021,Les Corts,Pedralbes,Gasoline,6875.0
2021,Les Corts,Pedralbes,Hybrid,354.0
2021,Les Corts,Pedralbes,Others,68.0
2021,Les Corts,Pedralbes,Unknown,30.0
2021,Les Corts,la Maternitat i Sant Ramon,Diesel,3823.0
2021,Les Corts,la Maternitat i Sant Ramon,Electric,58.0
2021,Les Corts,la Maternitat i Sant Ramon,Gasoline,8641.0
2021,Les Corts,la Maternitat i Sant Ramon,Hybrid,476.0
2021,Les Corts,la Maternitat i Sant Ramon,Others,169.0
2021,Les Corts,la Maternitat i Sant Ramon,Unknown,49.0
2021,Les Corts,les Corts,Diesel,7572.0
2021,Les Corts,les Corts,Electric,623.0
2021,Les Corts,les Corts,Gasoline,17857.0
2021,Les Corts,les Corts,Hybrid,1108.0
2021,Les Corts,les Corts,Others,260.0
2021,Les Corts,les Corts,Unknown,77.0
2021,Nou Barris,Can Peguera,Diesel,315.0
2021,Nou Barris,Can Peguera,Electric,0.0
2021,Nou Barris,Can Peguera,Gasoline,614.0
2021,Nou Barris,Can Peguera,Hybrid,27.0
2021,Nou Barris,Can Peguera,Others,12.0
2021,Nou Barris,Can Peguera,Unknown,1.0
2021,Nou Barris,Canyelles,Diesel,1364.0
2021,Nou Barris,Canyelles,Electric,3.0
2021,Nou Barris,Canyelles,Gasoline,2109.0
2021,Nou Barris,Canyelles,Hybrid,111.0
2021,Nou Barris,Canyelles,Others,69.0
2021,Nou Barris,Canyelles,Unknown,7.0
2021,Nou Barris,Ciutat Meridiana,Diesel,1605.0
2021,Nou Barris,Ciutat Meridiana,Electric,4.0
2021,Nou Barris,Ciutat Meridiana,Gasoline,2013.0
2021,Nou Barris,Ciutat Meridiana,Hybrid,65.0
2021,Nou Barris,Ciutat Meridiana,Others,60.0
2021,Nou Barris,Ciutat Meridiana,Unknown,13.0
2021,Nou Barris,Porta,Diesel,3270.0
2021,Nou Barris,Porta,Electric,18.0
2021,Nou Barris,Porta,Gasoline,6157.0
2021,Nou Barris,Porta,Hybrid,257.0
2021,Nou Barris,Porta,Others,159.0
2021,Nou Barris,Porta,Unknown,17.0
2021,Nou Barris,Torre Baró,Diesel,612.0
2021,Nou Barris,Torre Baró,Electric,4.0
2021,Nou Barris,Torre Baró,Gasoline,844.0
2021,Nou Barris,Torre Baró,Hybrid,20.0
2021,Nou Barris,Torre Baró,Others,31.0
2021,Nou Barris,Torre Baró,Unknown,5.0
2021,Nou Barris,Vallbona,Diesel,313.0
2021,Nou Barris,Vallbona,Electric,3.0
2021,Nou Barris,Vallbona,Gasoline,385.0
2021,Nou Barris,Vallbona,Hybrid,17.0
2021,Nou Barris,Vallbona,Others,34.0
2021,Nou Barris,Vallbona,Unknown,2.0
2021,Nou Barris,Verdun,Diesel,1718.0
2021,Nou Barris,Verdun,Electric,4.0
2021,Nou Barris,Verdun,Gasoline,2898.0
2021,Nou Barris,Verdun,Hybrid,109.0
2021,Nou Barris,Verdun,Others,74.0
2021,Nou Barris,Verdun,Unknown,6.0
2021,Nou Barris,Vilapicina i la Torre Llobeta,Diesel,3573.0
2021,Nou Barris,Vilapicina i la Torre Llobeta,Electric,28.0
2021,Nou Barris,Vilapicina i la Torre Llobeta,Gasoline,6954.0
2021,Nou Barris,Vilapicina i la Torre Llobeta,Hybrid,339.0
2021,Nou Barris,Vilapicina i la Torre Llobeta,Others,195.0
2021,Nou Barris,Vilapicina i la Torre Llobeta,Unknown,27.0
2021,Nou Barris,el Turó de la Peira,Diesel,1723.0
2021,Nou Barris,el Turó de la Peira,Electric,12.0
2021,Nou Barris,el Turó de la Peira,Gasoline,3526.0
2021,Nou Barris,el Turó de la Peira,Hybrid,129.0
2021,Nou Barris,el Turó de la Peira,Others,65.0
2021,Nou Barris,el Turó de la Peira,Unknown,11.0
2021,Nou Barris,la Guineueta,Diesel,2306.0
2021,Nou Barris,la Guineueta,Electric,18.0
2021,Nou Barris,la Guineueta,Gasoline,4162.0
2021,Nou Barris,la Guineueta,Hybrid,226.0
2021,Nou Barris,la Guineueta,Others,87.0
2021,Nou Barris,la Guineueta,Unknown,24.0
2021,Nou Barris,la Prosperitat,Diesel,3878.0
2021,Nou Barris,la Prosperitat,Electric,15.0
2021,Nou Barris,la Prosperitat,Gasoline,6653.0
2021,Nou Barris,la Prosperitat,Hybrid,265.0
2021,Nou Barris,la Prosperitat,Others,232.0
2021,Nou Barris,la Prosperitat,Unknown,28.0
2021,Nou Barris,la Trinitat Nova,Diesel,1055.0
2021,Nou Barris,la Trinitat Nova,Electric,0.0
2021,Nou Barris,la Trinitat Nova,Gasoline,1688.0
2021,Nou Barris,la Trinitat Nova,Hybrid,48.0
2021,Nou Barris,la Trinitat Nova,Others,37.0
2021,Nou Barris,la Trinitat Nova,Unknown,12.0
2021,Nou Barris,les Roquetes,Diesel,2611.0
2021,Nou Barris,les Roquetes,Electric,12.0
2021,Nou Barris,les Roquetes,Gasoline,3981.0
2021,Nou Barris,les Roquetes,Hybrid,117.0
2021,Nou Barris,les Roquetes,Others,118.0
2021,Nou Barris,les Roquetes,Unknown,23.0
2021,Sant Andreu,Baró de Viver,Diesel,426.0
2021,Sant Andreu,Baró de Viver,Electric,1.0
2021,Sant Andreu,Baró de Viver,Gasoline,653.0
2021,Sant Andreu,Baró de Viver,Hybrid,19.0
2021,Sant Andreu,Baró de Viver,Others,14.0
2021,Sant Andreu,Baró de Viver,Unknown,3.0
2021,Sant Andreu,Navas,Diesel,3083.0
2021,Sant Andreu,Navas,Electric,19.0
2021,Sant Andreu,Navas,Gasoline,6355.0
2021,Sant Andreu,Navas,Hybrid,299.0
2021,Sant Andreu,Navas,Others,119.0
2021,Sant Andreu,Navas,Unknown,26.0
2021,Sant Andreu,Sant Andreu,Diesel,8651.0
2021,Sant Andreu,Sant Andreu,Electric,86.0
2021,Sant Andreu,Sant Andreu,Gasoline,16645.0
2021,Sant Andreu,Sant Andreu,Hybrid,871.0
2021,Sant Andreu,Sant Andreu,Others,343.0
2021,Sant Andreu,Sant Andreu,Unknown,39.0
2021,Sant Andreu,el Bon Pastor,Diesel,3127.0
2021,Sant Andreu,el Bon Pastor,Electric,319.0
2021,Sant Andreu,el Bon Pastor,Gasoline,3419.0
2021,Sant Andreu,el Bon Pastor,Hybrid,374.0
2021,Sant Andreu,el Bon Pastor,Others,485.0
2021,Sant Andreu,el Bon Pastor,Unknown,10.0
2021,Sant Andreu,el Congrés i els Indians,Diesel,1790.0
2021,Sant Andreu,el Congrés i els Indians,Electric,20.0
2021,Sant Andreu,el Congrés i els Indians,Gasoline,3958.0
2021,Sant Andreu,el Congrés i els Indians,Hybrid,185.0
2021,Sant Andreu,el Congrés i els Indians,Others,74.0
2021,Sant Andreu,el Congrés i els Indians,Unknown,8.0
2021,Sant Andreu,la Sagrera,Diesel,4133.0
2021,Sant Andreu,la Sagrera,Electric,17.0
2021,Sant Andreu,la Sagrera,Gasoline,7935.0
2021,Sant Andreu,la Sagrera,Hybrid,390.0
2021,Sant Andreu,la Sagrera,Others,214.0
2021,Sant Andreu,la Sagrera,Unknown,20.0
2021,Sant Andreu,la Trinitat Vella,Diesel,1689.0
2021,Sant Andreu,la Trinitat Vella,Electric,10.0
2021,Sant Andreu,la Trinitat Vella,Gasoline,2286.0
2021,Sant Andreu,la Trinitat Vella,Hybrid,75.0
2021,Sant Andreu,la Trinitat Vella,Others,46.0
2021,Sant Andreu,la Trinitat Vella,Unknown,9.0
2021,Sant Martí,Camp de l'Arpa del Clot,Diesel,5039.0
2021,Sant Martí,Camp de l'Arpa del Clot,Electric,30.0
2021,Sant Martí,Camp de l'Arpa del Clot,Gasoline,10907.0
2021,Sant Martí,Camp de l'Arpa del Clot,Hybrid,535.0
2021,Sant Martí,Camp de l'Arpa del Clot,Others,219.0
2021,Sant Martí,Camp de l'Arpa del Clot,Unknown,36.0
2021,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Diesel,2092.0
2021,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Electric,43.0
2021,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Gasoline,3631.0
2021,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Hybrid,261.0
2021,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Others,97.0
2021,Sant Martí,Diagonal Mar i el Front Marítim del Poblenou,Unknown,7.0
2021,Sant Martí,Provençals del Poblenou,Diesel,3932.0
2021,Sant Martí,Provençals del Poblenou,Electric,58.0
2021,Sant Martí,Provençals del Poblenou,Gasoline,6256.0
2021,Sant Martí,Provençals del Poblenou,Hybrid,362.0
2021,Sant Martí,Provençals del Poblenou,Others,208.0
2021,Sant Martí,Provençals del Poblenou,Unknown,20.0
2021,Sant Martí,Sant Martí de Provençals,Diesel,3842.0
2021,Sant Martí,Sant Martí de Provençals,Electric,20.0
2021,Sant Martí,Sant Martí de Provençals,Gasoline,7291.0
2021,Sant Martí,Sant Martí de Provençals,Hybrid,315.0
2021,Sant Martí,Sant Martí de Provençals,Others,197.0
2021,Sant Martí,Sant Martí de Provençals,Unknown,22.0
2021,Sant Martí,el Besòs i el Maresme,Diesel,3435.0
2021,Sant Martí,el Besòs i el Maresme,Electric,14.0
2021,Sant Martí,el Besòs i el Maresme,Gasoline,4975.0
2021,Sant Martí,el Besòs i el Maresme,Hybrid,241.0
2021,Sant Martí,el Besòs i el Maresme,Others,126.0
2021,Sant Martí,el Besòs i el Maresme,Unknown,23.0
2021,Sant Martí,el Clot,Diesel,3794.0
2021,Sant Martí,el Clot,Electric,19.0
2021,Sant Martí,el Clot,Gasoline,7616.0
2021,Sant Martí,el Clot,Hybrid,435.0
2021,Sant Martí,el Clot,Others,150.0
2021,Sant Martí,el Clot,Unknown,24.0
2021,Sant Martí,el Parc i la Llacuna del Poblenou,Diesel,2933.0
2021,Sant Martí,el Parc i la Llacuna del Poblenou,Electric,1512.0
2021,Sant Martí,el Parc i la Llacuna del Poblenou,Gasoline,4741.0
2021,Sant Martí,el Parc i la Llacuna del Poblenou,Hybrid,321.0
2021,Sant Martí,el Parc i la Llacuna del Poblenou,Others,141.0
2021,Sant Martí,el Parc i la Llacuna del Poblenou,Unknown,28.0
2021,Sant Martí,el Poblenou,Diesel,4875.0
2021,Sant Martí,el Poblenou,Electric,322.0
2021,Sant Martí,el Poblenou,Gasoline,9579.0
2021,Sant Martí,el Poblenou,Hybrid,1641.0
2021,Sant Martí,el Poblenou,Others,272.0
2021,Sant Martí,el Poblenou,Unknown,30.0
